,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,target
10,0.5588992834091187,0.6293578743934631,0.0,0.4737912714481354,0.5673866868019104,-0.06283877044916153,0.4312130808830261,0.46541279554367065,-0.09386112540960312,0.4204004108905792,0.363233745098114,-0.10267023742198944,0.4174725413322449,0.28919023275375366,-0.10653264820575714,0.554925262928009,0.4381605386734009,-0.1493649035692215,0.5665404200553894,0.2717840373516083,-0.16037873923778534,0.5290093421936035,0.22045719623565674,-0.13562647998332977,0.5008445382118225,0.2089044600725174,-0.11291158199310303,0.6207512021064758,0.4470621943473816,-0.11625383794307709,0.601357638835907,0.2690456509590149,-0.11849559843540192,0.5459227561950684,0.23588983714580536,-0.08302940428256989,0.5109601616859436,0.2447332888841629,-0.057034917175769806,0.6587389707565308,0.4584983289241791,-0.07986164093017578,0.619331419467926,0.30978599190711975,-0.07542073726654053,0.5699061155319214,0.2774631679058075,-0.05214134603738785,0.541480302810669,0.2807568311691284,-0.03895638510584831,0.6773039698600769,0.4715641438961029,-0.04698636010289192,0.6374351978302002,0.3563130497932434,-0.04618469625711441,0.5938234329223633,0.3279508948326111,-0.03853601589798927,0.5657424330711365,0.3286874294281006,-0.0316254198551178,0
11,0.5009099245071411,0.7239865660667419,0.0,0.40233778953552246,0.5847693681716919,0.06156524270772934,0.3828115463256836,0.453183650970459,0.06352842599153519,0.35648179054260254,0.3502752184867859,0.04876822978258133,0.3459317088127136,0.2689613699913025,0.03803785890340805,0.6187841296195984,0.4111751616001129,0.030691565945744514,0.5523113012313843,0.23257479071617126,0.0051735807210206985,0.4787295460700989,0.17071595788002014,0.006036783568561077,0.4053102433681488,0.16593872010707855,0.01212664507329464,0.6298200488090515,0.43028295040130615,-0.027304252609610558,0.5439255833625793,0.20606674253940582,-0.06426212936639786,0.4536837339401245,0.17368407547473907,-0.054057203233242035,0.3794066309928894,0.1801762878894806,-0.03574072942137718,0.6043996810913086,0.4542575478553772,-0.08470028638839722,0.5453525185585022,0.2481652796268463,-0.10601197928190231,0.4698793888092041,0.184677854180336,-0.07809463888406754,0.4053410291671753,0.1640079915523529,-0.055246371775865555,0.5375611186027527,0.4851953387260437,-0.14017492532730103,0.48664671182632446,0.3176172375679016,-0.15025252103805542,0.4491364657878876,0.2355564534664154,-0.13307982683181763,0.4140053689479828,0.1878899335861206,-0.11798486113548279,0
12,0.5561717748641968,0.7209832072257996,0.0,0.47870469093322754,0.5924115777015686,0.0823664516210556,0.4479717016220093,0.47235921025276184,0.085654117166996,0.420215904712677,0.36120855808258057,0.0654357522726059,0.41521039605140686,0.2760169506072998,0.05201506242156029,0.7115674018859863,0.4506519138813019,0.07938381284475327,0.6260495781898499,0.2629866600036621,0.07146590203046799,0.5472168326377869,0.21686863899230957,0.07872511446475983,0.4743446707725525,0.22365722060203552,0.0868752971291542,0.7137933969497681,0.4500572681427002,0.012024282477796078,0.6340715885162354,0.22673003375530243,0.003985430113971233,0.5366421937942505,0.20170490443706512,0.024859163910150528,0.45858949422836304,0.21111227571964264,0.04546597972512245,0.6862689256668091,0.4484891891479492,-0.05479588732123375,0.6208506226539612,0.241250142455101,-0.05165458843111992,0.5313585996627808,0.19740384817123413,-0.007794918026775122,0.4606550931930542,0.19837833940982819,0.021342508494853973,0.6278418302536011,0.44991880655288696,-0.11970298737287521,0.5568153262138367,0.28163427114486694,-0.10835956782102585,0.496618390083313,0.23237071931362152,-0.07301242649555206,0.4437541961669922,0.2181176245212555,-0.047266606241464615,0
13,0.49429184198379517,0.6439815759658813,0.0,0.41851383447647095,0.5328887701034546,0.05414801463484764,0.40041497349739075,0.4072110056877136,0.05732139199972153,0.38082584738731384,0.2985328733921051,0.03893405944108963,0.39454805850982666,0.20937909185886383,0.026428908109664917,0.6498293280601501,0.3823661804199219,0.06570453941822052,0.5941855907440186,0.21130473911762238,0.03962323069572449,0.49204230308532715,0.1854160577058792,0.030252605676651,0.4199795126914978,0.21833693981170654,0.027994271367788315,0.6644111275672913,0.39368680119514465,0.00911188218742609,0.5938690304756165,0.18578815460205078,-0.025512108579277992,0.47930651903152466,0.18099980056285858,-0.035538818687200546,0.415432333946228,0.22466343641281128,-0.03352098912000656,0.652983546257019,0.3988874852657318,-0.05009027197957039,0.5855642557144165,0.2043222337961197,-0.0748896673321724,0.47767651081085205,0.1973251849412918,-0.06344975531101227,0.4191330075263977,0.24783211946487427,-0.050830282270908356,0.6184996366500854,0.4056292176246643,-0.10846836864948273,0.5541118383407593,0.2512127757072449,-0.1181650385260582,0.47720736265182495,0.224505215883255,-0.10638692229986191,0.4290546178817749,0.24678181111812592,-0.09571374952793121,0
14,0.5840508341789246,0.6547976732254028,0.0,0.5624251365661621,0.5803976058959961,0.012242094613611698,0.5564221739768982,0.49944883584976196,-0.014873816631734371,0.542004406452179,0.4396628737449646,-0.04609524831175804,0.5295340418815613,0.3900645971298218,-0.08240432292222977,0.6328966021537781,0.45735087990760803,-0.0925927609205246,0.6132124066352844,0.36394202709198,-0.15439437329769135,0.5925963521003723,0.2957291007041931,-0.1948729157447815,0.5709406733512878,0.238695427775383,-0.2222250998020172,0.6329085230827332,0.4827877879142761,-0.12997318804264069,0.6119559407234192,0.3761696517467499,-0.19379134476184845,0.5843687653541565,0.29559072852134705,-0.2273382991552353,0.5606335997581482,0.22486743330955505,-0.25414347648620605,0.6134508848190308,0.5232995748519897,-0.1626204252243042,0.5939328074455261,0.4196939468383789,-0.22369909286499023,0.5739270448684692,0.346836656332016,-0.253447949886322,0.5571109652519226,0.28265661001205444,-0.2753865420818329,0.5769635438919067,0.5732568502426147,-0.19065015017986298,0.5568993091583252,0.5210304260253906,-0.23804324865341187,0.5463823676109314,0.47486764192581177,-0.25803783535957336,0.5347702503204346,0.42888006567955017,-0.2752895951271057,0
15,0.5375033617019653,0.6820046901702881,0.0,0.4441860318183899,0.5633562803268433,0.08977468311786652,0.4022548794746399,0.4576505422592163,0.09502994269132614,0.35734134912490845,0.36822932958602905,0.0754108875989914,0.31447041034698486,0.3082423210144043,0.06125948578119278,0.5928600430488586,0.347532719373703,0.04538676142692566,0.5215287804603577,0.18755678832530975,0.030898921191692352,0.4359588623046875,0.19552184641361237,0.039998337626457214,0.3928023874759674,0.23250854015350342,0.04913090169429779,0.5952085256576538,0.3645714223384857,-0.02594204619526863,0.5076889991760254,0.17854157090187073,-0.03905830159783363,0.40758049488067627,0.19156040251255035,-0.017782606184482574,0.36509019136428833,0.23419871926307678,0.0018871574429795146,0.5639523267745972,0.3845362663269043,-0.09320483356714249,0.4794101417064667,0.197161003947258,-0.09278183430433273,0.38101521134376526,0.21635650098323822,-0.04859859123826027,0.34267157316207886,0.2710050940513611,-0.020852450281381607,0.5006024837493896,0.41468578577041626,-0.15659794211387634,0.41867855191230774,0.2685103714466095,-0.14006905257701874,0.3564256429672241,0.2836579978466034,-0.10119984298944473,0.33119773864746094,0.3321758210659027,-0.07537443190813065,0
16,0.6444308161735535,0.6485939025878906,0.0,0.5559230446815491,0.5661962628364563,0.08716602623462677,0.5114212036132812,0.49441978335380554,0.09746509790420532,0.4735175371170044,0.4289114475250244,0.08416696637868881,0.44535404443740845,0.3718253970146179,0.07699764519929886,0.6913280487060547,0.36463403701782227,0.08312293142080307,0.6193095445632935,0.24995869398117065,0.08468744158744812,0.5509840846061707,0.27459344267845154,0.09425126016139984,0.521037757396698,0.32742196321487427,0.10097750276327133,0.6964866518974304,0.36449626088142395,0.018634311854839325,0.6089523434638977,0.219734326004982,0.02573135867714882,0.5363271236419678,0.2588585615158081,0.04447687789797783,0.5147325992584229,0.314857542514801,0.0586685836315155,0.6769439578056335,0.37122806906700134,-0.04406702518463135,0.5856244564056396,0.23264482617378235,-0.028274118900299072,0.5171868205070496,0.2750752568244934,0.007238688413053751,0.49916762113571167,0.3317423462867737,0.025549819692969322,0.6315830945968628,0.3888966143131256,-0.1034717857837677,0.5424875617027283,0.29416391253471375,-0.07969978451728821,0.4964504539966583,0.3264709711074829,-0.04708017408847809,0.4848380982875824,0.37207111716270447,-0.02769281715154648,0
17,0.5520207285881042,0.6565301418304443,0.0,0.5150588154792786,0.5570720434188843,0.06950116157531738,0.4523695707321167,0.4739909768104553,0.0651693195104599,0.37206757068634033,0.4193830192089081,0.040169842541217804,0.3141523599624634,0.3842562437057495,0.01702752523124218,0.5738361477851868,0.37413862347602844,-0.006434616632759571,0.44224753975868225,0.22201278805732727,-0.04116782546043396,0.34950897097587585,0.251344233751297,-0.04024830833077431,0.30896836519241333,0.29960277676582336,-0.033997658640146255,0.5600565075874329,0.3850879371166229,-0.07167307287454605,0.4244104027748108,0.20518164336681366,-0.10717298835515976,0.32780084013938904,0.2330898940563202,-0.09434191882610321,0.29300880432128906,0.2859198749065399,-0.0785680040717125,0.5231841802597046,0.40577444434165955,-0.13259664177894592,0.40894418954849243,0.22212935984134674,-0.14926351606845856,0.31723129749298096,0.24441760778427124,-0.11366703361272812,0.28466421365737915,0.3027024269104004,-0.09041624516248703,0.46318814158439636,0.4366793632507324,-0.1896846741437912,0.3751780390739441,0.29521074891090393,-0.18707963824272156,0.30979740619659424,0.2966473698616028,-0.15763212740421295,0.2760065793991089,0.33390331268310547,-0.13820429146289825,0
18,0.6157912611961365,0.5537046194076538,0.0,0.49461501836776733,0.5179575085639954,0.04787304624915123,0.4367740750312805,0.45314791798591614,0.045011550188064575,0.37838560342788696,0.4048086702823639,0.02269383892416954,0.3395535349845886,0.34838807582855225,0.0032150570768862963,0.6215794086456299,0.2996565103530884,0.04840053245425224,0.5139850378036499,0.17960184812545776,0.01675083301961422,0.41628700494766235,0.1844852715730667,0.003232354298233986,0.3556451201438904,0.22210845351219177,-0.0019442149205133319,0.6465060710906982,0.29272669553756714,-0.008486812934279442,0.5214667320251465,0.13941562175750732,-0.04897555708885193,0.40805044770240784,0.16543105244636536,-0.06119631230831146,0.345176637172699,0.22244268655776978,-0.06101081892848015,0.6415425539016724,0.2998664081096649,-0.06799102574586868,0.5229219198226929,0.14962345361709595,-0.09604484587907791,0.4087192416191101,0.16122329235076904,-0.08516494929790497,0.3439956307411194,0.19894671440124512,-0.07428115606307983,0.6100758910179138,0.3249669671058655,-0.12719511985778809,0.5128957629203796,0.19882458448410034,-0.1415637582540512,0.4320105016231537,0.17027637362480164,-0.13384869694709778,0.3790349066257477,0.17094683647155762,-0.1268632560968399,0
19,0.5368914604187012,0.6416898369789124,0.0,0.4046943187713623,0.5647360682487488,0.06661975383758545,0.36500120162963867,0.46277856826782227,0.05911208316683769,0.33365821838378906,0.36756908893585205,0.026175884529948235,0.3102206587791443,0.26917365193367004,-0.0040451581589877605,0.592515230178833,0.3208957314491272,0.004150795750319958,0.5551111102104187,0.15838025510311127,-0.045878056436777115,0.45120346546173096,0.16360551118850708,-0.05147470533847809,0.3937196433544159,0.21704192459583282,-0.04649799317121506,0.613086462020874,0.3419056534767151,-0.06682401150465012,0.5549536347389221,0.14516928791999817,-0.1413964182138443,0.4392729699611664,0.1693764477968216,-0.1386621594429016,0.4007711410522461,0.23057414591312408,-0.1151551604270935,0.6094697713851929,0.36844295263290405,-0.13700176775455475,0.547045886516571,0.17679616808891296,-0.20748458802700043,0.4267086684703827,0.20791354775428772,-0.17647995054721832,0.38912105560302734,0.2839776277542114,-0.1355719268321991,0.58452969789505,0.40023601055145264,-0.20228178799152374,0.4967113733291626,0.274588406085968,-0.23863385617733002,0.4085828959941864,0.29136621952056885,-0.21238833665847778,0.37872567772865295,0.3474743366241455,-0.18038226664066315,0
20,0.62191241979599,0.6614750623703003,0.0,0.5239774584770203,0.5679453611373901,0.016427336260676384,0.4630531370639801,0.45376983284950256,-0.01228911429643631,0.3897041082382202,0.36986660957336426,-0.054348163306713104,0.34414494037628174,0.3020215630531311,-0.08896748721599579,0.7128903865814209,0.3159976303577423,-0.016681917011737823,0.5875102877616882,0.1889546811580658,-0.06452429294586182,0.4824436902999878,0.19035711884498596,-0.08307018131017685,0.4118264615535736,0.2240026891231537,-0.09038864076137543,0.7328592538833618,0.33733445405960083,-0.06197766587138176,0.5764389038085938,0.17416062951087952,-0.12521883845329285,0.46016424894332886,0.20541664958000183,-0.13525424897670746,0.39524000883102417,0.26622626185417175,-0.12990134954452515,0.728750467300415,0.36784467101097107,-0.10883788764476776,0.5833999514579773,0.2192644476890564,-0.15631867945194244,0.46781662106513977,0.24220503866672516,-0.14054657518863678,0.4016150236129761,0.29613879323005676,-0.12077531963586807,0.6968799829483032,0.4067898690700531,-0.15704211592674255,0.5728340148925781,0.2922709286212921,-0.17839261889457703,0.4799777865409851,0.29001155495643616,-0.1625511646270752,0.42098838090896606,0.3163517415523529,-0.1468912959098816,0
21,0.5790539383888245,0.6922481060028076,0.0,0.464658260345459,0.6475824117660522,0.0154910022392869,0.38822486996650696,0.5593757629394531,-0.00928795337677002,0.31365537643432617,0.49819886684417725,-0.045360926538705826,0.2623107135295868,0.4471568763256073,-0.07601882517337799,0.6252560019493103,0.3713555335998535,-0.013643426820635796,0.47317323088645935,0.27637818455696106,-0.055943962186574936,0.3683581054210663,0.299382746219635,-0.07223941385746002,0.3072476387023926,0.3464839458465576,-0.07954847067594528,0.6567284464836121,0.3772800862789154,-0.057204436510801315,0.4831182062625885,0.24212580919265747,-0.11250320076942444,0.36732637882232666,0.28861281275749207,-0.12154459208250046,0.3086390495300293,0.3609616458415985,-0.11790921539068222,0.653110921382904,0.39940065145492554,-0.10259512066841125,0.4882168769836426,0.27483659982681274,-0.14721068739891052,0.37105241417884827,0.3147713840007782,-0.13409662246704102,0.3132421672344208,0.38368621468544006,-0.1171964704990387,0.618446409702301,0.43868905305862427,-0.14886698126792908,0.47285470366477966,0.35446617007255554,-0.17544101178646088,0.37230974435806274,0.3655129075050354,-0.16568468511104584,0.3131064176559448,0.40079420804977417,-0.15383084118366241,0
22,0.6279356479644775,0.6106284856796265,0.0,0.5346031785011292,0.5430057644844055,0.024368688464164734,0.48969781398773193,0.4506448209285736,0.005780769977718592,0.4515349566936493,0.3790086507797241,-0.025407323613762856,0.4116992950439453,0.31928908824920654,-0.05442378669977188,0.7041113972663879,0.3388005495071411,0.005466260481625795,0.5973916053771973,0.22754719853401184,-0.029164692386984825,0.5097660422325134,0.2059238851070404,-0.04813467338681221,0.4443534016609192,0.21321715414524078,-0.059282224625349045,0.7092606425285339,0.34885624051094055,-0.040714990347623825,0.5899573564529419,0.21391235291957855,-0.07972289621829987,0.483601838350296,0.21226775646209717,-0.08787846565246582,0.41022950410842896,0.24418498575687408,-0.08851109445095062,0.6833949089050293,0.36693644523620605,-0.08869965374469757,0.5742725729942322,0.236188605427742,-0.12259212136268616,0.4686334431171417,0.22957873344421387,-0.10958937555551529,0.39813750982284546,0.26086369156837463,-0.09622528403997421,0.6312519311904907,0.394943505525589,-0.13759523630142212,0.5339287519454956,0.29380565881729126,-0.16246895492076874,0.45735180377960205,0.27584242820739746,-0.15156950056552887,0.40143704414367676,0.28509265184402466,-0.13923011720180511,0
